ticker,date,close,raw_close,high,low,open,volume
^NYA,2003-01-08,5124.18994140625,5124.18994140625,5124.18994140625,5124.18994140625,5124.18994140625,1467600000.0
^NYA,2003-01-09,5210.33984375,5210.33984375,5211.39013671875,5124.0,5124.0,1560300000.0
^NYA,2003-01-10,5209.7998046875,5209.7998046875,5232.169921875,5165.81005859375,5210.0400390625,1477200000.0
^NYA,2003-01-13,5209.2099609375,5209.2099609375,5245.66015625,5188.830078125,5209.7998046875,1371500000.0
^NYA,2003-01-14,5233.66015625,5233.66015625,5233.669921875,5190.97021484375,5209.2099609375,1355600000.0
^NYA,2003-01-15,5171.4501953125,5171.4501953125,5235.25,5163.68994140625,5233.72998046875,1385200000.0
^NYA,2003-01-16,5165.33984375,5165.33984375,5205.35009765625,5153.7001953125,5171.4501953125,1534600000.0
^NYA,2003-01-17,5108.509765625,5108.509765625,5165.33984375,5094.66015625,5165.33984375,1353600000.0
^NYA,2003-01-21,5016.27978515625,5016.27978515625,5111.93017578125,5016.27978515625,5108.509765625,1345800000.0
^NYA,2003-01-22,4962.97998046875,4962.97998046875,5016.27978515625,4959.18994140625,5016.27978515625,1577800000.0
^NYA,2003-01-23,4995.66015625,4995.66015625,5006.89990234375,4956.419921875,4962.97998046875,214000000.0
^NYA,2003-01-24,4880.18994140625,4880.18994140625,4995.66015625,4873.9599609375,4995.66015625,1530600000.0
^NYA,2003-01-27,4786.9599609375,4786.9599609375,4880.18994140625,4772.27978515625,4880.18994140625,1435900000.0
^NYA,2003-01-28,4840.990234375,4840.990234375,4847.14990234375,4786.93994140625,4786.97998046875,1459100000.0
^NYA,2003-01-29,4865.9599609375,4865.9599609375,4885.580078125,4780.64990234375,4840.97998046875,1572700000.0
^NYA,2003-01-30,4784.43994140625,4784.43994140625,4873.1201171875,4780.990234375,4865.9599609375,1505600000.0
^NYA,2003-01-31,4868.68017578125,4868.68017578125,4874.43017578125,4769.7900390625,4784.43017578125,61800000.0
^NYA,2003-02-03,4884.7900390625,4884.7900390625,4903.27978515625,4868.68017578125,4868.68017578125,1217000000.0
^NYA,2003-02-04,4824.4599609375,4824.4599609375,4884.7900390625,4791.490234375,4884.7900390625,1409500000.0
^NYA,2003-02-05,4807.85986328125,4807.85986328125,4882.490234375,4803.35986328125,4824.47021484375,1421200000.0
^NYA,2003-02-06,4757.2998046875,4757.2998046875,4807.85986328125,4742.85986328125,4807.85986328125,1443700000.0
^NYA,2003-02-07,4713.66015625,4713.66015625,4788.25,4702.0,4757.31005859375,1276800000.0
^NYA,2003-02-10,4732.77001953125,4732.77001953125,4733.080078125,4677.08984375,4713.66015625,1249200000.0
^NYA,2003-02-11,4708.68994140625,4708.68994140625,4771.77001953125,4692.490234375,4732.77001953125,1320700000.0
^NYA,2003-02-12,4649.7099609375,4649.7099609375,4714.85009765625,4649.1298828125,4708.68994140625,1268100000.0
^NYA,2003-02-13,4653.25,4653.25,4666.9599609375,4601.4501953125,4649.7001953125,1451800000.0
^NYA,2003-02-14,4729.740234375,4729.740234375,4729.740234375,4647.64013671875,4653.25,1404600000.0
^NYA,2003-02-18,4805.72998046875,4805.72998046875,4817.5,4729.75,4729.75,1180400000.0
^NYA,2003-02-19,4763.4501953125,4763.4501953125,4805.72998046875,4739.85986328125,4805.72998046875,1075600000.0
^NYA,2003-02-20,4730.83984375,4730.83984375,4786.93994140625,4729.33984375,4763.47021484375,1177100000.0
^NYA,2003-02-21,4787.169921875,4787.169921875,4803.27978515625,4708.85986328125,4730.85009765625,1409700000.0
^NYA,2003-02-24,4706.22021484375,4706.22021484375,4787.43017578125,4706.1201171875,4787.169921875,1219200000.0
^NYA,2003-02-25,4713.3798828125,4713.3798828125,4716.08984375,4623.93017578125,4706.22021484375,1495500000.0
^NYA,2003-02-26,4653.97998046875,4653.97998046875,4713.3701171875,4650.31005859375,4713.3701171875,1382300000.0
^NYA,2003-02-27,4693.52978515625,4693.52978515625,4712.3798828125,4647.4501953125,4654.0,1297100000.0
^NYA,2003-02-28,4716.06982421875,4716.06982421875,4741.35009765625,4693.52978515625,4693.52978515625,1311700000.0
^NYA,2003-03-03,4709.3798828125,4709.3798828125,4782.97021484375,4700.16015625,4716.080078125,1208900000.0
^NYA,2003-03-04,4638.0498046875,4638.0498046875,4710.080078125,4637.72021484375,4709.39990234375,1203400000.0
^NYA,2003-03-05,4673.75,4673.75,4673.91015625,4625.6298828125,4638.0498046875,1346000000.0
^NYA,2003-03-06,4626.02001953125,4626.02001953125,4673.75,4615.10986328125,4673.75,1294100000.0
^NYA,2003-03-07,4645.10009765625,4645.10009765625,4647.2001953125,4576.0,4626.02001953125,1365700000.0
^NYA,2003-03-10,4529.06982421875,4529.06982421875,4645.10009765625,4525.759765625,4645.10009765625,1210400000.0
^NYA,2003-03-11,4499.64013671875,4499.64013671875,4557.68994140625,4498.2900390625,4529.06982421875,1427700000.0
^NYA,2003-03-12,4486.7001953125,4486.7001953125,4499.60009765625,4418.6201171875,4499.60009765625,1620000000.0
^NYA,2003-03-13,4625.2099609375,4625.2099609375,4625.72998046875,4486.7001953125,4486.7001953125,1816300000.0
^NYA,2003-03-14,4641.6298828125,4641.6298828125,4681.39013671875,4616.18994140625,4625.2099609375,1536300000.0
^NYA,2003-03-17,4783.9501953125,4783.9501953125,4784.0,4610.5400390625,4641.6298828125,192900000.0
^NYA,2003-03-18,4800.16015625,4800.16015625,4805.93017578125,4754.47021484375,4783.97021484375,1555100000.0
^NYA,2003-03-19,4845.3701171875,4845.3701171875,4846.52001953125,4791.33984375,4800.16015625,1473400000.0
^NYA,2003-03-20,4856.43994140625,4856.43994140625,4871.97021484375,4774.43994140625,4845.3701171875,1439100000.0
^NYA,2003-03-21,4970.93994140625,4970.93994140625,4971.10986328125,4856.4599609375,4856.4599609375,1495500000.0
^NYA,2003-03-24,4801.580078125,4801.580078125,4970.919921875,4795.43017578125,4970.919921875,1293000000.0
^NYA,2003-03-25,4862.009765625,4862.009765625,4883.18017578125,4800.66015625,4801.580078125,1343300000.0
^NYA,2003-03-26,4844.6298828125,4844.6298828125,4869.56982421875,4827.81982421875,4861.68994140625,1327300000.0
^NYA,2003-03-27,4829.7099609375,4829.7099609375,4854.52001953125,4776.75,4844.6298828125,1217700000.0
^NYA,2003-03-28,4809.10009765625,4809.10009765625,4834.43017578125,4790.85009765625,4829.7099609375,1234500000.0
^NYA,2003-03-31,4730.2099609375,4730.2099609375,4809.10009765625,4700.68017578125,4809.10009765625,1388800000.0
^NYA,2003-04-01,4793.56005859375,4793.56005859375,4799.759765625,4730.2099609375,4730.2099609375,1461600000.0
^NYA,2003-04-02,4897.97021484375,4897.97021484375,4913.759765625,4793.5400390625,4793.5400390625,1567600000.0
^NYA,2003-04-03,4870.2900390625,4870.2900390625,4910.490234375,4869.3798828125,4897.97998046875,1339500000.0
^NYA,2003-04-04,4898.0498046875,4898.0498046875,4911.02978515625,4870.2900390625,4870.2900390625,1232200000.0
^NYA,2003-04-07,4923.27001953125,4923.27001953125,5029.83984375,4898.06005859375,4898.06005859375,1505900000.0
^NYA,2003-04-08,4917.60009765625,4917.60009765625,4933.72021484375,4901.02001953125,4923.27001953125,1213600000.0
^NYA,2003-04-09,4870.56982421875,4870.56982421875,4962.31005859375,4869.4599609375,4917.60986328125,1304600000.0
^NYA,2003-04-10,4887.41015625,4887.41015625,4887.41015625,4850.27978515625,4870.56982421875,1239700000.0
^NYA,2003-04-11,4875.6298828125,4875.6298828125,4936.02978515625,4862.759765625,4887.419921875,1141600000.0
^NYA,2003-04-14,4956.27978515625,4956.27978515625,4956.509765625,4875.52978515625,4875.6201171875,1131000000.0
^NYA,2003-04-15,4995.25,4995.25,4996.27978515625,4947.4599609375,4956.25,1411900000.0
^NYA,2003-04-16,4932.60009765625,4932.60009765625,5011.740234375,4924.91015625,4995.25,1587600000.0
^NYA,2003-04-17,5006.31982421875,5006.31982421875,5008.259765625,4931.18017578125,4931.77978515625,1439300000.0
^NYA,2003-04-21,5004.97998046875,5004.97998046875,5027.0,4990.89013671875,5006.31982421875,1125300000.0
^NYA,2003-04-22,5101.81005859375,5101.81005859375,5103.85009765625,4976.89013671875,5004.7998046875,1631200000.0
^NYA,2003-04-23,5135.1201171875,5135.1201171875,5137.9501953125,5093.9599609375,5101.7900390625,1620600000.0
^NYA,2003-04-24,5085.2998046875,5085.2998046875,5133.85009765625,5068.14013671875,5133.85009765625,1482300000.0
^NYA,2003-04-25,5017.6201171875,5017.6201171875,5085.5400390625,5012.22998046875,5085.27978515625,1335800000.0
^NYA,2003-04-28,5108.240234375,5108.240234375,5119.22998046875,5017.6201171875,5017.6201171875,1273000000.0
^NYA,2003-04-29,5117.10009765625,5117.10009765625,5146.0,5086.14990234375,5108.240234375,1511400000.0
^NYA,2003-04-30,5131.56005859375,5131.56005859375,5151.06982421875,5101.64990234375,5117.10009765625,1692000000.0
^NYA,2003-05-01,5126.7998046875,5126.7998046875,5140.22998046875,5068.0400390625,5131.56005859375,1386100000.0
^NYA,2003-05-02,5201.10009765625,5201.10009765625,5202.64990234375,5109.72021484375,5126.7998046875,1525300000.0
^NYA,2003-05-05,5207.1298828125,5207.1298828125,5230.97998046875,5191.68994140625,5201.10009765625,1415600000.0
^NYA,2003-05-06,5259.06005859375,5259.06005859375,5279.60009765625,5206.97021484375,5207.1298828125,1663600000.0
^NYA,2003-05-07,5226.7001953125,5226.7001953125,5259.06005859375,5212.6201171875,5259.06005859375,1508300000.0
^NYA,2003-05-08,5174.509765625,5174.509765625,5226.7001953125,5173.18017578125,5226.7001953125,1335900000.0
^NYA,2003-05-09,5242.83984375,5242.83984375,5242.8798828125,5174.5,5174.5,1326100000.0
^NYA,2003-05-12,5300.22021484375,5300.22021484375,5306.18994140625,5222.009765625,5242.83984375,1387500000.0
^NYA,2003-05-13,5283.759765625,5283.759765625,5307.35986328125,5264.93017578125,5300.240234375,1402800000.0
^NYA,2003-05-14,5279.47021484375,5279.47021484375,5306.7900390625,5260.72021484375,5283.759765625,1381700000.0
^NYA,2003-05-15,5312.5498046875,5312.5498046875,5317.89013671875,5279.47021484375,5279.47021484375,1439400000.0
^NYA,2003-05-16,5321.7099609375,5321.7099609375,5338.02001953125,5291.41015625,5312.5498046875,1505500000.0
^NYA,2003-05-19,5196.509765625,5196.509765625,5321.72021484375,5194.33984375,5321.72021484375,1358400000.0
^NYA,2003-05-20,5204.89990234375,5204.89990234375,5227.08984375,5170.81005859375,5196.5,1519400000.0
^NYA,2003-05-21,5223.22021484375,5223.22021484375,5223.31005859375,5174.240234375,5204.8798828125,1434400000.0
^NYA,2003-05-22,5273.509765625,5273.509765625,5286.009765625,5219.77001953125,5223.22021484375,1448500000.0
^NYA,2003-05-23,5288.4501953125,5288.4501953125,5298.68017578125,5251.2001953125,5273.509765625,1201000000.0
^NYA,2003-05-27,5367.43994140625,5367.43994140625,5372.8798828125,5253.259765625,5288.4501953125,1532000000.0
^NYA,2003-05-28,5377.72998046875,5377.72998046875,5404.35986328125,5361.56982421875,5367.43017578125,1505600000.0
^NYA,2003-05-29,5366.22998046875,5366.22998046875,5425.72021484375,5351.35009765625,5377.72998046875,1685800000.0
^NYA,2003-05-30,5435.3701171875,5435.3701171875,5437.83984375,5366.4501953125,5366.4501953125,1688800000.0
^NYA,2003-06-02,5470.02001953125,5470.02001953125,5524.93994140625,5435.3798828125,5435.3798828125,1662500000.0
^NYA,2003-06-03,5481.58984375,5481.58984375,5485.990234375,5451.35009765625,5470.02001953125,1426800000.0
^NYA,2003-06-04,5558.419921875,5558.419921875,5563.91015625,5479.9501953125,5481.60009765625,1590800000.0
^NYA,2003-06-05,5585.5,5585.5,5585.52001953125,5522.68994140625,5558.419921875,1693100000.0
^NYA,2003-06-06,5583.080078125,5583.080078125,5669.0400390625,5576.81005859375,5585.5,1837200000.0
^NYA,2003-06-09,5520.080078125,5520.080078125,5583.080078125,5509.56005859375,5583.080078125,1307000000.0
^NYA,2003-06-10,5564.3701171875,5564.3701171875,5564.3701171875,5519.89990234375,5520.080078125,1275400000.0
^NYA,2003-06-11,5646.77001953125,5646.77001953125,5646.77001953125,5562.22998046875,5563.9501953125,1520000000.0
^NYA,2003-06-12,5650.66015625,5650.66015625,5667.77978515625,5617.33984375,5646.759765625,1562000000.0
^NYA,2003-06-13,5598.60986328125,5598.60986328125,5655.6201171875,5582.56005859375,5650.66015625,1271600000.0
^NYA,2003-06-16,5714.41015625,5714.41015625,5714.41015625,5598.60986328125,5598.60986328125,1345900000.0
^NYA,2003-06-17,5722.85009765625,5722.85009765625,5739.02978515625,5699.97998046875,5714.41015625,1467600000.0
^NYA,2003-06-18,5706.06005859375,5706.06005859375,5729.18017578125,5687.740234375,5722.85009765625,1500000000.0
^NYA,2003-06-19,5627.43017578125,5627.43017578125,5706.31982421875,5620.919921875,5706.06005859375,1530100000.0
^NYA,2003-06-20,5631.41015625,5631.41015625,5660.740234375,5623.85009765625,5627.43017578125,1698000000.0
^NYA,2003-06-23,5549.08984375,5549.08984375,5631.41015625,5533.4599609375,5631.41015625,1398100000.0
^NYA,2003-06-24,5551.18994140625,5551.18994140625,5564.41015625,5528.169921875,5549.10009765625,1388300000.0
^NYA,2003-06-25,5523.35009765625,5523.35009765625,5592.27978515625,5523.14990234375,5551.18017578125,1470500000.0
^NYA,2003-06-26,5555.83984375,5555.83984375,5557.14013671875,5503.72021484375,5523.14990234375,1397400000.0
^NYA,2003-06-27,5509.60986328125,5509.60986328125,5561.85009765625,5504.33984375,5555.83984375,1267800000.0
^NYA,2003-06-30,5505.169921875,5505.169921875,5543.4501953125,5493.3701171875,5509.60986328125,1587200000.0
^NYA,2003-07-01,5526.47998046875,5526.47998046875,5527.9599609375,5437.77001953125,5501.3798828125,1460200000.0
^NYA,2003-07-02,5590.5498046875,5590.5498046875,5590.5498046875,5526.4599609375,5526.4599609375,1519300000.0
^NYA,2003-07-03,5558.4599609375,5558.4599609375,5590.5400390625,5545.27001953125,5590.5400390625,775900000.0
^NYA,2003-07-07,5639.16015625,5639.16015625,5644.66015625,5558.4599609375,5558.4599609375,1401800000.0
^NYA,2003-07-08,5642.43994140625,5642.43994140625,5647.6201171875,5604.06005859375,5639.16015625,1565700000.0
^NYA,2003-07-09,5617.169921875,5617.169921875,5642.43994140625,5596.72021484375,5642.43994140625,1572800000.0
^NYA,2003-07-10,5544.7900390625,5544.7900390625,5617.169921875,5526.43994140625,5617.169921875,1465700000.0
^NYA,2003-07-11,5588.7900390625,5588.7900390625,5598.08984375,5544.7900390625,5544.7900390625,1212700000.0
^NYA,2003-07-14,5625.2998046875,5625.2998046875,5671.5400390625,5588.7900390625,5588.7900390625,1432800000.0
^NYA,2003-07-15,5583.85009765625,5583.85009765625,5646.06005859375,5571.080078125,5625.2998046875,1518600000.0
^NYA,2003-07-16,5552.509765625,5552.509765625,5591.27978515625,5533.97021484375,5583.8701171875,1662000000.0
^NYA,2003-07-17,5484.18994140625,5484.18994140625,5552.509765625,5472.58984375,5552.509765625,1647000000.0
^NYA,2003-07-18,5555.259765625,5555.259765625,5555.2998046875,5484.18994140625,5484.18994140625,1365200000.0
^NYA,2003-07-21,5483.60986328125,5483.60986328125,5555.259765625,5473.25,5555.259765625,1265400000.0
^NYA,2003-07-22,5527.10986328125,5527.10986328125,5531.419921875,5470.509765625,5483.60986328125,1436400000.0
^NYA,2003-07-23,5538.6201171875,5538.6201171875,5544.22998046875,5502.81005859375,5527.10986328125,1342200000.0
^NYA,2003-07-24,5531.60986328125,5531.60986328125,5597.1298828125,5529.97021484375,5538.6201171875,1559000000.0
^NYA,2003-07-25,5611.02001953125,5611.02001953125,5611.10009765625,5522.56982421875,5530.7998046875,1397500000.0
^NYA,2003-07-28,5606.60986328125,5606.60986328125,5622.240234375,5591.52978515625,5610.9501953125,1289000000.0
^NYA,2003-07-29,5570.58984375,5570.58984375,5614.3798828125,5553.509765625,5606.60986328125,1508900000.0
^NYA,2003-07-30,5557.52978515625,5557.52978515625,5581.43017578125,5546.58984375,5570.580078125,1364300000.0
^NYA,2003-07-31,5558.990234375,5558.990234375,5614.4599609375,5555.97021484375,5558.18994140625,1608000000.0
^NYA,2003-08-01,5505.72998046875,5505.72998046875,5559.0400390625,5501.56982421875,5558.990234375,1368700000.0
^NYA,2003-08-04,5515.68017578125,5515.68017578125,5525.60986328125,5437.5498046875,5505.330078125,1327000000.0
^NYA,2003-08-05,5451.02001953125,5451.02001953125,5519.16015625,5449.31982421875,5515.68017578125,1300900000.0
^NYA,2003-08-06,5460.91015625,5460.91015625,5490.77978515625,5430.77001953125,5451.02978515625,1491000000.0
^NYA,2003-08-07,5499.990234375,5499.990234375,5500.27001953125,5445.31982421875,5460.89013671875,1399100000.0
^NYA,2003-08-08,5526.419921875,5526.419921875,5533.669921875,5500.02978515625,5500.02978515625,1096000000.0
^NYA,2003-08-11,5552.2900390625,5552.2900390625,5565.5498046875,5520.43017578125,5526.41015625,1022200000.0
^NYA,2003-08-12,5594.89990234375,5594.89990234375,5594.93994140625,5550.93017578125,5552.2900390625,1132300000.0
^NYA,2003-08-13,5569.6201171875,5569.6201171875,5601.56005859375,5558.490234375,5594.91015625,1208800000.0
^NYA,2003-08-14,5610.47998046875,5610.47998046875,5616.39013671875,5562.27001953125,5569.60986328125,1186800000.0
^NYA,2003-08-15,5616.35986328125,5616.35986328125,5621.6298828125,5597.43017578125,5610.47998046875,636370000.0
^NYA,2003-08-18,5652.009765625,5652.009765625,5653.25,5616.35009765625,5616.3701171875,1127600000.0
^NYA,2003-08-19,5657.7998046875,5657.7998046875,5659.1298828125,5626.68017578125,5652.0,1300600000.0
^NYA,2003-08-20,5645.14013671875,5645.14013671875,5657.7998046875,5625.7900390625,5657.7998046875,1210800000.0
^NYA,2003-08-21,5656.8701171875,5656.8701171875,5681.759765625,5642.0498046875,5649.009765625,1407100000.0
^NYA,2003-08-22,5594.93017578125,5594.93017578125,5672.06005859375,5592.91015625,5656.89013671875,1308900000.0
^NYA,2003-08-25,5585.64013671875,5585.64013671875,5594.93017578125,5566.06005859375,5594.93017578125,957400000.0
^NYA,2003-08-26,5597.490234375,5597.490234375,5599.85009765625,5533.35009765625,5585.64013671875,1178700000.0
^NYA,2003-08-27,5605.72998046875,5605.72998046875,5610.41015625,5583.509765625,5597.490234375,1051400000.0
^NYA,2003-08-28,5639.14990234375,5639.14990234375,5644.60986328125,5583.89013671875,5605.68017578125,1153300000.0
^NYA,2003-08-29,5660.16015625,5660.16015625,5665.60009765625,5625.9599609375,5639.16015625,945100000.0
^NYA,2003-09-02,5732.27001953125,5732.27001953125,5733.66015625,5656.91015625,5660.16015625,1480800000.0
^NYA,2003-09-03,5759.7998046875,5759.7998046875,5773.85009765625,5732.2998046875,5732.2998046875,1641700000.0
^NYA,2003-09-04,5768.5498046875,5768.5498046875,5773.22998046875,5739.77978515625,5759.81005859375,1453900000.0
^NYA,2003-09-05,5747.68017578125,5747.68017578125,5778.5498046875,5736.7001953125,5768.5498046875,1451200000.0
^NYA,2003-09-08,5805.60009765625,5805.60009765625,5810.259765625,5747.68994140625,5747.68994140625,1299300000.0
^NYA,2003-09-09,5766.18017578125,5766.18017578125,5805.60009765625,5761.1298828125,5805.60009765625,1425800000.0
^NYA,2003-09-10,5708.22998046875,5708.22998046875,5766.18017578125,5703.33984375,5766.18017578125,1582100000.0
^NYA,2003-09-11,5734.509765625,5734.509765625,5751.35009765625,5707.91015625,5708.22998046875,1349000000.0
^NYA,2003-09-12,5749.259765625,5749.259765625,5755.7998046875,5704.2001953125,5734.5,1236700000.0
^NYA,2003-09-15,5730.43994140625,5730.43994140625,5752.39990234375,5727.490234375,5749.259765625,1134600000.0
^NYA,2003-09-16,5800.18017578125,5800.18017578125,5800.33984375,5730.4501953125,5730.4501953125,1403200000.0
^NYA,2003-09-17,5787.08984375,5787.08984375,5811.10986328125,5783.4501953125,5800.14990234375,1312000000.0
^NYA,2003-09-18,5855.97021484375,5855.97021484375,5857.7900390625,5787.10009765625,5787.10009765625,1481100000.0
^NYA,2003-09-19,5847.8798828125,5847.8798828125,5856.83984375,5828.18017578125,5856.1201171875,1459100000.0
^NYA,2003-09-22,5771.10009765625,5771.10009765625,5839.93994140625,5754.759765625,5839.93994140625,1251900000.0
^NYA,2003-09-23,5794.22021484375,5794.22021484375,5798.4501953125,5764.56005859375,5772.080078125,1301700000.0
^NYA,2003-09-24,5712.6201171875,5712.6201171875,5800.43017578125,5711.31982421875,5794.22021484375,1556000000.0
^NYA,2003-09-25,5679.6298828125,5679.6298828125,5731.97021484375,5679.14013671875,5712.7099609375,1515100000.0
^NYA,2003-09-26,5644.14013671875,5644.14013671875,5680.0,5638.9501953125,5679.6201171875,1436200000.0
^NYA,2003-09-29,5685.35009765625,5685.35009765625,5688.56005859375,5634.60986328125,5644.14013671875,1366500000.0
^NYA,2003-09-30,5644.02978515625,5644.02978515625,5685.35009765625,5614.47998046875,5685.35009765625,1590500000.0
^NYA,2003-10-01,5768.31982421875,5768.31982421875,5768.31982421875,5644.02001953125,5644.02001953125,1576200000.0
^NYA,2003-10-02,5779.9599609375,5779.9599609375,5787.85986328125,5743.490234375,5768.31982421875,1269300000.0
^NYA,2003-10-03,5831.77978515625,5831.77978515625,5877.27978515625,5779.9599609375,5779.9599609375,1537200000.0
^NYA,2003-10-06,5858.02001953125,5858.02001953125,5866.25,5831.18017578125,5831.77978515625,1001400000.0
^NYA,2003-10-07,5876.56005859375,5876.56005859375,5876.56005859375,5816.75,5858.02001953125,1279500000.0
^NYA,2003-10-08,5855.33984375,5855.33984375,5881.64013671875,5844.14013671875,5876.56005859375,1241600000.0
^NYA,2003-10-09,5886.89013671875,5886.89013671875,5927.06982421875,5855.33984375,5855.33984375,1551500000.0
^NYA,2003-10-10,5897.0,5897.0,5904.89013671875,5886.89013671875,5886.89013671875,1114100000.0
^NYA,2003-10-13,5940.75,5940.75,5952.16015625,5897.0,5897.0,1040500000.0
^NYA,2003-10-14,5960.27978515625,5960.27978515625,5960.2998046875,5911.68017578125,5923.9599609375,1246800000.0
^NYA,2003-10-15,5935.60986328125,5935.60986328125,5969.9501953125,5925.3798828125,5960.27978515625,1469200000.0
^NYA,2003-10-16,5952.25,5952.25,5968.06982421875,5926.68994140625,5935.60986328125,1371500000.0
^NYA,2003-10-17,5907.1201171875,5907.1201171875,5957.5400390625,5895.02001953125,5952.25,1291400000.0
^NYA,2003-10-20,5930.68017578125,5930.68017578125,5930.72021484375,5897.6201171875,5907.1201171875,1165500000.0
^NYA,2003-10-21,5937.990234375,5937.990234375,5950.02001953125,5920.60009765625,5930.68017578125,1443100000.0
^NYA,2003-10-22,5858.1298828125,5858.1298828125,5937.990234375,5851.10009765625,5937.990234375,1659200000.0
^NYA,2003-10-23,5864.330078125,5864.330078125,5870.97998046875,5825.75,5858.1298828125,1604300000.0
^NYA,2003-10-24,5851.14013671875,5851.14013671875,5864.39013671875,5812.25,5864.330078125,1420300000.0
^NYA,2003-10-27,5870.18017578125,5870.18017578125,5896.3798828125,5851.14013671875,5851.14013671875,1351500000.0
^NYA,2003-10-28,5945.93017578125,5945.93017578125,5945.93017578125,5870.18017578125,5870.18017578125,1629200000.0
^NYA,2003-10-29,5952.39013671875,5952.39013671875,5959.56982421875,5926.14990234375,5945.93017578125,1562600000.0
^NYA,2003-10-30,5951.3701171875,5951.3701171875,5983.490234375,5944.22021484375,5952.39013671875,1617100000.0
^NYA,2003-10-31,5959.009765625,5959.009765625,5965.64013671875,5946.169921875,5951.3701171875,1445500000.0
^NYA,2003-11-03,5995.97998046875,5995.97998046875,6009.52978515625,5959.009765625,5959.009765625,1378200000.0
^NYA,2003-11-04,5975.919921875,5975.919921875,5995.97998046875,5970.08984375,5995.97998046875,1417600000.0
^NYA,2003-11-05,5966.580078125,5966.580078125,5975.919921875,5936.5400390625,5975.919921875,1361300000.0
^NYA,2003-11-06,5985.240234375,5985.240234375,5988.7998046875,5939.72998046875,5966.580078125,1412000000.0
^NYA,2003-11-07,5989.169921875,5989.169921875,6015.47021484375,5985.33984375,5985.33984375,1407200000.0
^NYA,2003-11-10,5950.68017578125,5950.68017578125,5990.35986328125,5945.5498046875,5989.16015625,1253400000.0
^NYA,2003-11-11,5941.2001953125,5941.2001953125,5950.68017578125,5926.27001953125,5950.66015625,1162500000.0
^NYA,2003-11-12,6018.93994140625,6018.93994140625,6019.9501953125,5941.2001953125,5941.2001953125,1320800000.0
^NYA,2003-11-13,6036.81005859375,6036.81005859375,6042.06982421875,6004.6201171875,6017.56982421875,1393700000.0
^NYA,2003-11-14,6010.72998046875,6010.72998046875,6067.0400390625,6005.58984375,6036.81005859375,1334500000.0
^NYA,2003-11-17,5963.35009765625,5963.35009765625,6010.72998046875,5925.7099609375,6010.72998046875,1332900000.0
^NYA,2003-11-18,5939.0498046875,5939.0498046875,5996.4501953125,5938.509765625,5963.35009765625,1310200000.0
